INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE PEDESTRIAN SIGNAL,latitude,longitude,Point,Count
1950/01/01,17 AVENUE,4 STREET,SW,Traffic signal,No,Yes,,51.03783054751377,-114.07150054391543,POINT (-114.071500543915 51.037830547514),1
1977/01/01,56 AVENUE/SILVER RIDGE DRIVE,SILVER SPRINGS BOULEVARD,NW,Traffic signal,Yes,No,,51.103520558177905,-114.18933573102247,POINT (-114.189335731022 51.103520558178),1
1971/01/01,SYLVESTER CRESCENT,ELBOW DRIVE,SW,Overhead Flasher,Yes,No,,50.958952989378155,-114.08477982152858,POINT (-114.084779821529 50.958952989378),1
1972/01/01,6 AVENUE,3 STREET,SE,Traffic signal,No,Yes,,51.04723616756958,-114.05550764430151,POINT (-114.055507644302 51.04723616757),1
2000/12/20,CHINOOK CENTRE,5 STREET,SW,Traffic signal T intersection,Yes,No,,50.99590522860981,-114.07625700302752,POINT (-114.076257003028 50.99590522861),1
1994/08/09,58 AVENUE,4 STREET,SE,Traffic signal,Yes,No,,51.001378818563296,-114.05376879468801,POINT (-114.053768794688 51.001378818563),1
1956/01/01,16 AVENUE,10 STREET,NW,Traffic signal,Yes,Yes,,51.06690677853043,-114.08487700413924,POINT (-114.084877004139 51.06690677853),1
1956/01/01,5 AVENUE,4 STREET,SW,Traffic signal,No,Yes,,51.04866198485606,-114.07149003741617,POINT (-114.071490037416 51.048661984856),1
1974/01/01,ANDERSON ROAD,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,,50.949209014948245,-114.06011336814316,POINT (-114.060113368143 50.949209014948),1
1967/01/01,17 AVENUE,33 STREET/RADISSON DRIVE,SE,Traffic signal,Yes,Yes,,51.037828941560456,-113.9865995763507,POINT (-113.986599576351 51.03782894156),1
1981/07/22,26 AVENUE,RUNDLEHILL DRIVE,NE,Overhead Flasher,Yes,No,,51.078103376275436,-113.96991697895031,POINT (-113.96991697895 51.078103376275),1
1980/01/01,78 AVENUE,CENTRE STREET,N,Traffic signal,Yes,Yes,,51.12258418109047,-114.07143720562375,POINT (-114.071437205624 51.12258418109),1
1992/10/21,58 AVENUE,1A STREET,SW,Traffic signal,Yes,Yes,,51.00140216498523,-114.06737941792669,POINT (-114.067379417927 51.001402164985),1
2017/09/10,MEMORIAL DRIVE,14 STREET,NW,Pedestrian RRFB,Yes,No,,51.049784415713376,-114.0945186705222,POINT (-114.094518670522 51.049784415713),1
1971/01/01,32 AVENUE,31 STREET/CAMPUS DRIVE,NW,Traffic signal,Yes,Yes,,51.08148149417457,-114.13059217031594,POINT (-114.130592170316 51.081481494175),1
2016/12/09,23 AVENUE,37 STREET,SW,Pedestrian RRFB,Yes,No,,51.033201219074776,-114.14120061891754,POINT (-114.141200618918 51.033201219075),1
2011/05/13,42 AVENUE,39 AVENUE,SE,Traffic signal T intersection,Yes,No,,51.0159318840752,-114.05756696987663,POINT (-114.057566969877 51.015931884075),1
1981/01/01,CENTRE STREET,GLENMORE TRAIL WB RAMP,S,Traffic signal T intersection,Yes,No,,50.994155402486044,-114.06382014593147,POINT (-114.063820145931 50.994155402486),1
1999/08/06,JOHN LAURIE BOULEVARD,100 CROWFOOT GATE,NW,Traffic signal,Yes,No,,51.128795453650035,-114.19716806003882,POINT (-114.197168060039 51.12879545365),1
2006/10/06,37 AVENUE,68 STREET,NE,Overhead Flasher,Yes,No,,51.086503592527265,-113.93514136113788,POINT (-113.935141361138 51.086503592527),1
1956/01/01,11 AVENUE,14 STREET,SW,Traffic signal,No,Yes,,51.04324135830184,-114.094669644101,POINT (-114.094669644101 51.043241358302),1
2009/12/14,162 AVENUE,24 STREET,SW,Traffic signal,Yes,No,,50.90672928454602,-114.1171398625574,POINT (-114.117139862557 50.906729284546),1
1959/01/01,11 AVENUE,1 STREET,SW,Traffic signal,No,Yes,,51.04246255068088,-114.0657240205813,POINT (-114.065724020581 51.042462550681),1
2019/05/15,CASTLERIDGE BOULEVARD,WESTWINDS DRIVE,NE,Traffic signal T intersection,Yes,Yes,,51.101046605809245,-113.9633967665088,POINT (-113.963396766509 51.101046605809),1
2007/12/24,COUNTRY VILLAGE RD/COVENTRY HILLS W,COVENTRY HILLS BV/COVENTRY HILLS WY,NE,Traffic signal,Yes,No,,51.1631354076566,-114.056416375525,POINT (-114.056416375525 51.163135407657),1
1969/01/01,NORTHMOUNT DRIVE,BOWLEN STREET,NW,Overhead Flasher,Yes,No,,51.090852071347285,-114.12371976305626,POINT (-114.123719763056 51.090852071347),1
1988/09/19,27 AVENUE,23 STREET,NE,Traffic signal,Yes,No,,51.076866560205225,-114.00508029880466,POINT (-114.005080298805 51.076866560205),1
1979/09/01,33 AVENUE,37 STREET,SW,Overhead Flasher,Yes,No,,51.02384993582722,-114.14114530770759,POINT (-114.141145307708 51.023849935827),1
2005/09/27,COUNTRY HILLS BOULEVARD,FREEPORT DRIVE/STONEHILL DRIVE,NE,Traffic signal,Yes,No,,51.15431952490769,-114.00653685703726,POINT (-114.006536857037 51.154319524908),1
2020/05/08,1928,14 AVENUE,NW,Overhead Flasher,Yes,,,51.06518074288188,-114.1042634597797,POINT (-114.10426345978 51.065180742882),1
2000/06/23,72 AVENUE,52 STREET,SE,Traffic signal,Yes,No,,50.989523872875644,-113.95850809274798,POINT (-113.958508092748 50.989523872876),1
2007/10/16,SYMONS VALLEY ROAD,KINCORA GLEN ROAD/CREEKSIDE S.C.,NW,Traffic signal,Yes,No,,51.16560208552195,-114.13021174119939,POINT (-114.130211741199 51.165602085522),1
1994/08/02,45 AVENUE/GRAFTON DRIVE,37 STREET,SW,1/2 signal,Yes,No,,51.01474576294743,-114.14115267064692,POINT (-114.141152670647 51.014745762947),1
2019/12/17,BOW TRAIL,77 STREET,SW,1/2 signal,Yes,Yes,,51.052495175445564,-114.19876083637389,POINT (-114.198760836374 51.052495175446),1
2014/03/30,21 AVENUE,4 STREET,SW,Traffic signal,No,Yes,,51.034154622855766,-114.07151166522428,POINT (-114.071511665224 51.034154622856),1
1979/01/01,17 AVENUE,28 STREET,SE,Traffic signal,Yes,Yes,,51.037847184499604,-113.99307060205217,POINT (-113.993070602052 51.0378471845),1
1970/01/01,4 AVENUE,5 STREET,SW,Traffic signal,Yes,Yes,,51.0496343378111,-114.07357508383761,POINT (-114.073575083838 51.049634337811),1
1990/06/18,3 AVENUE,1 STREET,SW,Traffic signal,No,Yes,,51.05036483088877,-114.06514841235712,POINT (-114.065148412357 51.050364830889),1
2010/01/18,9 AVENUE,4 STREET,SE,Traffic signal,No,Yes,,51.04428276080381,-114.05321359477307,POINT (-114.053213594773 51.044282760804),1
1956/01/01,10 AVENUE,MACLEOD TRAIL,SE,Traffic signal,No,Yes,,51.04318568509428,-114.05826698335629,POINT (-114.058266983356 51.043185685094),1
1980/10/01,CENTRE STREET,18 AVENUE,N,Overhead Flasher,Yes,,,51.06874049263988,-114.06251164339588,POINT (-114.062511643396 51.06874049264),1
2002/07/30,37 AVENUE,26 STREET,NE,Traffic signal,Yes,No,,51.086656406572146,-113.99778760525992,POINT (-113.99778760526 51.086656406572),1
1953/01/01,7 AVENUE,2 STREET,SW,Traffic signal,No,Yes,,51.0466246255746,-114.06784262159124,POINT (-114.067842621591 51.046624625575),1
2010/06/16,SADDLETOWNE CIRCLE,TRI SERVICES BUILDING ENTRANCE,NE,Fire signal,No,No,,51.12426333769723,-113.94425645865365,POINT (-113.944256458654 51.124263337697),1
2003/06/19,SHAWNESSY BOULEVARD,SHAWINIGAN DRIVE,SW,Traffic signal T intersection,Yes,No,,50.91404500881571,-114.08936258117426,POINT (-114.089362581174 50.914045008816),1
2000/04/04,71 AVENUE,BLACKFOOT TRAIL,SE,Traffic signal T intersection,No,No,,50.988345108496326,-114.05355496798487,POINT (-114.053554967985 50.988345108496),1
2010/07/26,SYMONS VALLEY ROAD,KINCORA BOULEVARD,NW,Traffic signal T intersection,Yes,No,,51.16121684288572,-114.12545385762354,POINT (-114.125453857624 51.161216842886),1
1965/01/01,26 AVENUE,37 STREET,SW,Traffic signal,Yes,No,,51.03005139162131,-114.1411516626274,POINT (-114.141151662627 51.030051391621),1
2006/08/10,24 AVENUE,4 STREET,NW,Overhead Flasher,Yes,No,,51.07423776743443,-114.07154824811897,POINT (-114.071548248119 51.074237767434),1
2015/08/25,ST GEORGES DRIVE,12 STREET,NE,Traffic signal T intersection,Yes,Yes,,51.04898677421459,-114.03146636478472,POINT (-114.031466364785 51.048986774215),1
1972/01/01,90 AVENUE/ACADIA DRIVE,FAIRMOUNT DRIVE,SE,Traffic signal,Yes,Yes,,50.972246785780165,-114.05917486582327,POINT (-114.059174865823 50.97224678578),1
2016/08/10,OAKFIELD DRIVE,OAKWOOD DRIVE,SW,Pedestrian RRFB,Yes,No,,50.966280723540834,-114.13257765164185,POINT (-114.132577651642 50.966280723541),1
1985/10/03,BRAESIDE DRIVE/OAKFIELD DRIVE,24 STREET,SW,Traffic signal,Yes,No,,50.954099406593734,-114.11798220066404,POINT (-114.117982200664 50.954099406594),1
2014/08/22,TUSCANY SPRINGS BOULEVARD,TUSCANY LRT STATION,NW,Overhead Flasher,Yes,No,,51.13308775133179,-114.23764481778204,POINT (-114.237644817782 51.133087751332),1
2010/03/01,COUNTRY HILLS BOULEVARD,ROCKY RIDGE ROAD,NW,Traffic signal,Yes,No,,51.15410311278691,-114.23419867129583,POINT (-114.234198671296 51.154103112787),1
1972/01/01,61 AVENUE,MACLEOD TRAIL,SW,Traffic signal,Yes,Yes,,50.99771317219832,-114.0715579355452,POINT (-114.071557935545 50.997713172198),1
1999/11/08,162 AVENUE,SHAWINIGAN DRIVE/6 STREET,SW,Traffic signal,Yes,No,,50.90261008126003,-114.07628932746051,POINT (-114.076289327461 50.90261008126),1
2015/01/20,ROYAL OAK WAY,ROYAL BIRKDALE DR/ROYAL OAK ME,NW,Pedestrian RRFB,Yes,No,,51.1493866873464,-114.22517567601955,POINT (-114.22517567602 51.149386687346),1
2020/04/17,MILLRISE BOULEVARD,MILLRISE DRIVE,SW,Traffic signal,Yes,Yes,,50.916472598961114,-114.07433808505922,POINT (-114.074338085059 50.916472598961),1
1984/01/01,NOSE HILL DRIVE,CROWFOOT WAY/RANCHLAND BV,NW,Traffic signal,Yes,No,,51.12429246716005,-114.19821344571861,POINT (-114.198213445719 51.12429246716),1
1986/05/29,32 AVENUE,32 STREET,NE,Traffic signal,Yes,No,,51.08148601789051,-113.98867083302508,POINT (-113.988670833025 51.081486017891),1
2014/05/23,77 AVENUE,HERITAGE DRIVE,SE,Traffic signal T intersection,Yes,No,,50.98442330972996,-114.04849276577704,POINT (-114.048492765777 50.98442330973),1
1956/01/01,5 AVENUE,3 STREET,SW,Traffic signal,No,No,,51.048611771931434,-114.07014111707633,POINT (-114.070141117076 51.048611771931),1
2004/11/12,130 AVENUE,52 STREET,SE,Traffic signal,Yes,No,,50.931365597734256,-113.9581429301939,POINT (-113.958142930194 50.931365597734),1
1958/01/01,17 AVENUE,1 STREET,SE,Traffic signal,Yes,Yes,,51.03783532902136,-114.06112623353982,POINT (-114.06112623354 51.037835329021),1
1986/08/01,16 AVENUE,46 STREET,NW,Overhead Flasher,Yes,No,,51.07147645457878,-114.16273621755053,POINT (-114.162736217551 51.071476454579),1
1996/06/10,94 AVENUE,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,,50.96863425149862,-114.06874878815603,POINT (-114.068748788156 50.968634251499),1
1956/01/01,5 AVENUE,MACLEOD TRAIL,SE,Traffic signal,No,Yes,,51.048247085601524,-114.05790252902636,POINT (-114.057902529026 51.048247085602),1
1957/01/01,20 AVENUE,CENTRE STREET,N,Traffic signal,Yes,No,,51.07062010366672,-114.0625106568121,POINT (-114.062510656812 51.070620103667),1
1997/12/01,CROWFOOT CRESCENT,100 CROWFOOT GATE,NW,Traffic signal,Yes,No,,51.127928847372054,-114.19816440773276,POINT (-114.198164407733 51.127928847372),1
1994/08/04,17 AVENUE,50 STREET,SE,Traffic signal,Yes,Yes,,51.037821090958495,-113.96137057583101,POINT (-113.961370575831 51.037821090958),1
2013/04/11,FRONTIER ROAD,84 STREET,SE,Traffic signal T intersection,No,No,,51.01296428406688,-113.91198387248423,POINT (-113.911983872484 51.012964284067),1
1954/01/01,6 AVENUE,MACLEOD TRAIL,SE,Traffic signal,No,Yes,,51.04730625254166,-114.05797578636727,POINT (-114.057975786367 51.047306252542),1
2014/03/27,EAST HILLS SOUTH ACCESS,84 STREET,SE,Traffic signal T intersection,Yes,Yes,,51.040435794767205,-113.9081404866485,POINT (-113.908140486648 51.040435794767),1
2003/10/21,McKENZIE TOWNE BOULEVARD,DEERFOOT TRAIL NB RAMP,SE,Traffic signal T intersection,No,No,,50.916449818029726,-113.97328509799247,POINT (-113.973285097992 50.91644981803),1
2011/07/27,114 AVENUE,84 STREET,SE,Traffic signal,No,No,,50.95055400644372,-113.9119533924176,POINT (-113.911953392418 50.950554006444),1
1980/09/01,18 STREET,69 AVENUE,SE,Overhead Flasher,Yes,No,,50.990950603989404,-114.01549762389322,POINT (-114.015497623893 50.990950603989),1
1993/09/03,18 AVENUE,19 STREET,NE,Traffic signal,Yes,No,,51.06888595467357,-114.0134244182887,POINT (-114.013424418289 51.068885954674),1
2017/11/05,SADDLEHORN DRIVE/SADDLEMONT WAY,SADDLEMONT BOULEVARD,NE,Pedestrian RRFB,Yes,No,,51.128677285263564,-113.94122658802074,POINT (-113.941226588021 51.128677285264),1
2017/12/07,SHAWNEE DRIVE,SHAWNEE RISE/6 STREET,SW,Pedestrian RRFB,Yes,No,,50.924175376257494,-114.07734713425792,POINT (-114.077347134258 50.924175376257),1
1971/01/01,40 AVENUE,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,No,,51.08826335897474,-114.1537596642146,POINT (-114.153759664215 51.088263358975),1
1954/01/01,12 AVENUE,1 STREET,SE,Traffic signal,No,Yes,,51.041359446874125,-114.06085993852594,POINT (-114.060859938526 51.041359446874),1
2001/10/23,13009,LAKE FRASER DRIVE,SE,Overhead Flasher,Yes,,,50.93683717724468,-114.06684219380685,POINT (-114.066842193807 50.936837177245),1
2006/02/23,34 AVENUE,69 STREET,SW,Traffic signal,Yes,No,,51.023281170418414,-114.1875975523719,POINT (-114.187597552372 51.023281170418),1
2011/04/26,2 AVENUE,4 STREET,SW,Traffic signal,No,Yes,,51.051466853666646,-114.0715274193786,POINT (-114.071527419379 51.051466853667),1
2013/04/25,17 AVENUE,60 STREET,SE,Traffic signal,Yes,Yes,,51.03786133006957,-113.94691386596126,POINT (-113.946913865961 51.03786133007),1
1998/08/19,COUNTRY HILLS BOULEVARD,EDGEBROOK BV/HAMPTONS DR,NW,Traffic signal,Yes,No,,51.14038976551034,-114.13192971659619,POINT (-114.131929716596 51.14038976551),1
2010/01/18,107 AVENUE/18 STREET,24 STREET,SE,Traffic signal,Yes,Yes,,50.95653850749111,-114.00116715657944,POINT (-114.001167156579 50.956538507491),1
2009/08/27,23 AVENUE,SUNRIDGE WAY,NE,Traffic signal,Yes,No,,51.071814456009236,-113.99844468461804,POINT (-113.998444684618 51.071814456009),1
2019/06/20,88 AVENUE,FAIRMOUNT DRIVE,SE,Pedestrian RRFB,Yes,No,,50.97398600674301,-114.05954514437012,POINT (-114.05954514437 50.973986006743),1
1969/01/01,26 AVENUE,11 STREET,SE,Traffic signal T intersection,Yes,No,,51.03059080270921,-114.03676696403726,POINT (-114.036766964037 51.030590802709),1
1996/08/30,2 AVENUE,28 STREET,SE,Traffic signal,Yes,No,,51.049985708199905,-113.9924480625683,POINT (-113.992448062568 51.0499857082),1
2017/12/07,8 AVENUE,40 STREET,SE,Pedestrian RRFB,Yes,No,,51.045152371153215,-113.97580425025788,POINT (-113.975804250258 51.045152371153),1
1987/05/06,ERIN WOODS DRIVE,52 STREET,SE,Traffic signal T intersection,Yes,No,,51.024098486950635,-113.95841209895674,POINT (-113.958412098957 51.024098486951),1
1980/01/01,20 AVENUE/RUNDLEHORN DRIVE,36 STREET,NE,Traffic signal,Yes,Yes,,51.07145344973949,-113.98172161916648,POINT (-113.981721619166 51.071453449739),1
2017/04/13,ELBOW DRIVE,SOUTHGLEN DRIVE,SW,Pedestrian RRFB,Yes,No,,50.95460702046976,-114.08479466839917,POINT (-114.084794668399 50.95460702047),1
2012/02/01,CHURCHILL DRIVE,HERITAGE DRIVE,SW,Overhead Flasher,Yes,,,50.97961342659103,-114.09165911269093,POINT (-114.091659112691 50.979613426591),1
1998/07/26,COUNTRY HILLS BOULEVARD,COVENTRY BOULEVARD,NE,Traffic signal,Yes,No,,51.15426504547499,-114.0424575421641,POINT (-114.042457542164 51.154265045475),1
1979/11/01,407,MARLBOROUGH WAY,NE,Overhead Flasher,Yes,No,,51.054679885198105,-113.97693430669587,POINT (-113.976934306696 51.054679885198),1
2020/03/26,AUBURN BAY AVENUE/MAHOGANY DRIVE,52 STREET,SE,Traffic signal,Yes,Yes,,50.89099906669982,-113.94245625267433,POINT (-113.942456252674 50.8909990667),1
2012/08/23,80 AVENUE,SADDLETOWNE CIRCLE,NE,Traffic signal,Yes,Yes,,51.12518104450838,-113.94970714867222,POINT (-113.949707148672 51.125181044508),1
1970/01/01,BOWNESS ROAD,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,Yes,,51.063395850398116,-114.14911483899462,POINT (-114.149114838995 51.063395850398),1
2013/08/21,14 STREET,CORNWALLIS DRIVE,NW,Overhead Flasher,Yes,No,,51.08742023360873,-114.09476266006106,POINT (-114.094762660061 51.087420233609),1
1979/01/01,32 AVENUE,DEERFOOT TRAIL SB RAMP,NE,Traffic signal,No,No,,51.08146415349853,-114.03498046818696,POINT (-114.034980468187 51.081464153499),1
2016/04/14,101,CROWFOOT WAY,NW,Overhead Flasher,Yes,No,,51.12473231957839,-114.20500143888847,POINT (-114.205001438888 51.124732319578),1
1976/01/01,BOWNESS ROAD,HOME ROAD,NW,Traffic signal,Yes,No,,51.07527676141191,-114.16440486999137,POINT (-114.164404869991 51.075276761412),1
1998/07/23,McKENZIE LAKE BOULEVARD,MOUNT McKENZIE DRIVE,SE,Traffic signal T intersection,Yes,No,,50.91642408856618,-113.98135577531579,POINT (-113.981355775316 50.916424088566),1
1974/03/01,NORTHMOUNT DRIVE,BULYEA ROAD,NW,Overhead Flasher,Yes,No,,51.095401972928165,-114.1342550517841,POINT (-114.134255051784 51.095401972928),1
2013/04/16,HARVEST HILLS BOULEVARD,HARVEST OAK DRIVE,NE,Pedestrian RRFB,Yes,No,,51.151741934100386,-114.0646609625809,POINT (-114.064660962581 51.1517419341),1
2015/01/19,14 STREET RAMP,9 AVENUE,SW,Pedestrian RRFB,Yes,No,,51.04589229082538,-114.09454901030625,POINT (-114.094549010306 51.045892290825),1
1966/01/01,11 AVENUE,5 STREET,SW,Traffic signal,No,No,,51.04270027559799,-114.07408072001797,POINT (-114.074080720018 51.042700275598),1
1994/12/19,NOSE HILL DRIVE,SCENIC ACRES GT/SILVERCREEK DR,NW,Traffic signal,Yes,No,,51.11399980907805,-114.20916269837707,POINT (-114.209162698377 51.113999809078),1
2005/11/28,CROWCHILD TRAIL,SARCEE TRAIL,NW,Traffic signal,No,No,,51.11143932317207,-114.17775589474094,POINT (-114.177755894741 51.111439323172),1
2016/11/16,1 AVENUE,6 STREET,NE,Pedestrian RRFB,Yes,No,,51.053273970553356,-114.0483972270494,POINT (-114.048397227049 51.053273970553),1
2001/08/30,24 AVENUE,4 STREET,SW,Traffic signal,No,Yes,,51.03156233939638,-114.07145013194912,POINT (-114.071450131949 51.031562339396),1
2011/10/29,17 AVENUE,SARCEE TRAIL,SW,Traffic signal,Yes,Yes,,51.03955724590728,-114.16226876981813,POINT (-114.162268769818 51.039557245907),1
2019/07/09,SKYVIEW CIRCLE,SKYVIEW RANCH DRIVE,NE,Traffic signal,Yes,Yes,,51.15699908351974,-113.95117047675919,POINT (-113.951170476759 51.15699908352),1
2003/10/16,SIERRA MORENA BOULEVARD,SIERRA MORENA CIRCLE,SW,Traffic signal,Yes,No,,51.018094060803776,-114.17604637319634,POINT (-114.176046373196 51.018094060804),1
2012/08/22,194 AVENUE,CHAPARRAL DR/WALDEN GT,SE,Traffic signal,Yes,Yes,,50.877047527554836,-114.03664182349382,POINT (-114.036641823494 50.877047527555),1
1952/01/01,21 AVENUE,14 STREET,SW,Traffic signal T intersection,Yes,Yes,,51.03498117702435,-114.09469921273515,POINT (-114.094699212735 51.034981177024),1
2013/02/21,ASPENSHIRE DRIVE/STRATHLEA AVENUE,85 STREET,SW,Traffic signal,Yes,No,,51.04880766200071,-114.21095709113031,POINT (-114.21095709113 51.048807662001),1
1973/01/01,90 AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,No,,50.97224623820845,-114.0715701054507,POINT (-114.071570105451 50.972246238208),1
1974/01/01,109 AVENUE/ANDERSON LRT,MACLEOD TRAIL,S,Traffic signal,Yes,No,,50.955572617663705,-114.07162207895257,POINT (-114.071622078953 50.955572617664),1
1983/01/01,25 AVENUE,MANCHESTER YARD,SE,Traffic signal,Yes,No,,51.02910400982653,-114.04660250388135,POINT (-114.046602503881 51.029104009827),1
2008/11/05,BEDDINGTON TRAIL,COUNTRY HILLS BOULEVARD,NW,Traffic signal,Yes,No,,51.1447382260002,-114.09333903223438,POINT (-114.093339032234 51.144738226),1
1991/02/12,GLENMORE TRAIL,52 STREET,SE,Traffic signal,Yes,No,,50.979564539267756,-113.9584878488518,POINT (-113.958487848852 50.979564539268),1
1985/01/01,39 AVENUE/WHITEFIELD DRIVE,36 STREET,NE,Traffic signal,Yes,Yes,,51.088345057297225,-113.9817292361638,POINT (-113.981729236164 51.088345057297),1
1998/10/05,COUNTRY HILLS BOULEVARD,DEERFOOT TRAIL SB RAMP,NE,Traffic signal T intersection,No,No,,51.15435657090578,-114.02056133973628,POINT (-114.020561339736 51.154356570906),1
2005/03/31,34 AVENUE,32 STREET,NE,Traffic signal,Yes,No,,51.08364533940701,-113.98866040470668,POINT (-113.988660404707 51.083645339407),1
2014/10/08,17 AVENUE,42 STREET/GRAND OAKS DRIVE,SW,Overhead Flasher,Yes,No,,51.0377839915497,-114.14828554411737,POINT (-114.148285544117 51.03778399155),1
1996/11/04,SUNRIDGE BOULEVARD,29 STREET,NE,Traffic signal,Yes,No,,51.076042827252564,-113.99136278059227,POINT (-113.991362780592 51.076042827253),1
2004/03/11,KLEYSEN WAY,84 STREET,SE,Traffic signal T intersection,No,No,,51.006219076167206,-113.91191381780611,POINT (-113.911913817806 51.006219076167),1
2017/12/19,CASTLERIDGE DRIVE,54 STREET,NE,Pedestrian RRFB,Yes,No,,51.10812980344273,-113.95595121668114,POINT (-113.955951216681 51.108129803443),1
2019/12/17,EVERSTONE DRIVE,FISH CREEK BOULEVARD,SW,Overhead Flasher,Yes,No,,50.9176265889361,-114.10568888564428,POINT (-114.105688885644 50.917626588936),1
2019/08/06,STRATHCONA DRIVE,STRATHDALE CLOSE,SW,Pedestrian RRFB,Yes,No,,51.04534628364161,-114.1822773514922,POINT (-114.182277351492 51.045346283642),1
1966/01/01,17 AVENUE,2 STREET,SW,Traffic signal,No,Yes,,51.037831261190284,-114.0684727488459,POINT (-114.068472748846 51.03783126119),1
2012/05/08,RICHARD ROAD,WESTMOUNT WAY,SW,Traffic signal,Yes,Yes,,51.01100189956763,-114.12689876984905,POINT (-114.126898769849 51.011001899568),1
2019/01/25,OAKFIELD DRIVE,SOUTHLAND DRIVE,SW,Traffic signal,Yes,Yes,,50.96128301561396,-114.13229558099682,POINT (-114.132295580997 50.961283015614),1
2015/01/28,TEMPLE DRIVE,64 STREET,NE,Pedestrian RRFB,Yes,No,,51.092625973319244,-113.94252912232335,POINT (-113.942529122323 51.092625973319),1
1989/05/25,17 AVENUE,29 STREET,SW,Traffic signal,Yes,No,,51.037804546218496,-114.12956340746689,POINT (-114.129563407467 51.037804546218),1
2016/03/28,108 AVENUE,36 STREET,NE,Traffic signal T intersection,Yes,No,,51.15100799491752,-113.98163000494857,POINT (-113.981630004949 51.151007994918),1
1977/08/01,ACADIA DRIVE,LAKE SYLVAN DRIVE,SE,Overhead Flasher,Yes,No,,50.943603170872386,-114.04294513501891,POINT (-114.042945135019 50.943603170872),1
1995/06/07,32 AVENUE,RUNDLESIDE DRIVE,NE,Overhead Flasher,Yes,No,,51.08151047507849,-113.96995758514306,POINT (-113.969957585143 51.081510475078),1
2011/04/07,3 AVENUE,6 STREET,SW,Traffic signal,No,Yes,,51.0506639518893,-114.07599032976897,POINT (-114.075990329769 51.050663951889),1
2015/09/18,4624,RICHARD ROAD,SW,Overhead Flasher,Yes,No,,51.01376930039353,-114.12052970154566,POINT (-114.120529701546 51.013769300394),1
1977/01/01,DALHOUSIE DRIVE,53 STREET,NW,Traffic signal,Yes,Yes,,51.10793044438917,-114.16210735482927,POINT (-114.162107354829 51.107930444389),1
2012/10/04,JOHN LAURIE BOULEVARD,200 CROWFOOT GATE,NW,Traffic signal T intersection,Yes,Yes,,51.12989417331523,-114.19970008615634,POINT (-114.199700086156 51.129894173315),1
1989/09/25,99 AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,No,,50.9609473649385,-114.07161932112997,POINT (-114.07161932113 50.960947364939),1
1962/01/01,MEMORIAL DRIVE,10 STREET,NW,Traffic signal,No,Yes,,51.051978509542224,-114.08582660412223,POINT (-114.085826604122 51.051978509542),1
2009/03/03,90 AVENUE,44 STREET,SE,Traffic signal,Yes,No,,50.972284887363784,-113.96998539080187,POINT (-113.969985390802 50.972284887364),1
2019/11/22,54 AVENUE,CROWCHILD TRAIL,SW,Pedestrian RRFB,Yes,No,,51.00500245273944,-114.11761232872658,POINT (-114.117612328727 51.005002452739),1
1959/01/01,11 AVENUE,4 STREET,SW,Traffic signal,No,Yes,,51.0426209842173,-114.0714852770037,POINT (-114.071485277004 51.042620984217),1
2018/09/18,17 AVENUE,54 STREET,SE,Traffic signal T intersection,Yes,Yes,,51.03784012029293,-113.95557386890933,POINT (-113.955573868909 51.037840120293),1
2020/02/05,SADDLEHORN DRIVE,60 STREET,NE,Overhead Flasher,Yes,No,,51.1294633112603,-113.94675726754105,POINT (-113.946757267541 51.12946331126),1
1980/01/01,5 AVENUE,36 STREET,NE,Traffic signal,Yes,Yes,,51.05702498182318,-113.9817558291709,POINT (-113.981755829171 51.057024981823),1
2011/10/29,17 AVENUE,SARCEE TRAIL,SW,Traffic signal,Yes,Yes,,51.039316535844705,-114.16613964609786,POINT (-114.166139646098 51.039316535845),1
2008/01/22,HAWKWOOD ROAD,NOSE HILL DRIVE,NW,Traffic signal,Yes,No,,51.13017171743265,-114.19178135134271,POINT (-114.191781351343 51.130171717433),1
2012/12/07,114 AVENUE,84 STREET,SE,Traffic signal T intersection,Yes,No,,50.947595221814765,-113.91193657251668,POINT (-113.911936572517 50.947595221815),1
1982/01/01,CANYON MEADOWS DRIVE,ACADIA DRIVE,SE,Traffic signal T intersection,Yes,No,,50.929819426952825,-114.04873743841196,POINT (-114.048737438412 50.929819426953),1
2017/09/15,COUNTRY HILLS BOULEVARD,CITYSCAPE GATE/52 STREET,NE,Traffic signal,Yes,Yes,,51.15425889953754,-113.9583810850974,POINT (-113.958381085097 51.154258899538),1
1980/01/01,32 AVENUE,BARLOW TRAIL,NE,Traffic signal,Yes,No,,51.081523312565245,-114.00168408831367,POINT (-114.001684088314 51.081523312565),1
1994/10/01,8119,SILVER SPRINGS ROAD,NW,Overhead Flasher,Yes,No,,51.10919650735894,-114.20332522459793,POINT (-114.203325224598 51.109196507359),1
1980/01/01,14 AVENUE,14 STREET NB RAMP,NW,Traffic signal,Yes,Yes,,51.064406123322186,-114.09396523757027,POINT (-114.09396523757 51.064406123322),1
