YEAR,SECNAME,Shape_Leng,VOLUME,multilinestring
2018,DGLSBV9,267.9930143,6000,"MULTILINESTRING ((-113.98233984393818 50.93445990931249, -113.98161120281533 50.93537149258991, -113.98148928243117 50.93588415844831, -113.98150633046083 50.9367536409911))"
2018,DGLSBV4,273.8817237,6000,"MULTILINESTRING ((-114.00008553064265 50.94226182372815, -113.9997859524986 50.94223794331933, -113.9994851886384 50.942221028600336, -113.99918364464337 50.942211102380725, -113.99888172714584 50.942208178046066, -113.99857984328123 50.942212259539815, -113.99827840013972 50.942223341358066, -113.99797780421774 50.942241408556946, -113.99767846087038 50.94226643677275, -113.99753445048255 50.94228830784257, -113.99738854749215 50.94230441177489, -113.99724132992401 50.94231468477051, -113.99709338101236 50.94231908613073, -113.99694528688971 50.9423175984186, -113.99679763426398 50.94231022752801, -113.9966510080935 50.94229700266037, -113.99650598926893 50.94227797620883, -113.99636315231122 50.94225322355076, -113.99622306309512 50.94222284274892))"
2018,112AVNWESARCEE,188.9347222,6000,"MULTILINESTRING ((-114.16228588350418 51.160052073320536, -114.15960231279757 51.160244933624874))"
2018,SHWBRKDRSWN162,303.6698108,3000,"MULTILINESTRING ((-114.08950557880381 50.90405038648286, -114.08864336002476 50.905397890108226, -114.08823412516699 50.905740661466766, -114.08775447057674 50.90600814044703, -114.08719767316151 50.90627623245763))"
2018,BRIDLEWOODRDSW,124.8410673,10000,"MULTILINESTRING ((-114.09833869969145 50.90282793969015, -114.09999105225687 50.90241816663644))"
2018,BRIDLEWOODDRSW,95.86514188,5000,"MULTILINESTRING ((-114.09999105225687 50.90241816663644, -114.099567291575 50.901599060070765))"
2018,BRIDLEWOODRDSW1,86.26723171,5000,"MULTILINESTRING ((-114.09999105225687 50.90241816663644, -114.10094857845515 50.90226728770793, -114.10118530825214 50.90224366305027))"
2018,MARTNDLEDRNE,271.3440182,6000,"MULTILINESTRING ((-113.95400017154715 51.12113914168566, -113.95425206903032 51.12068835822197, -113.95435043806545 51.120345446389315, -113.95437215626849 51.119941335621014, -113.95431018997901 51.11959278305409, -113.95406093215058 51.11905923066817, -113.9538121565933 51.11880125736919))"
2018,MARTNDLEDRNE1,296.2942684,6000,"MULTILINESTRING ((-113.9538121565933 51.11880125736919, -113.9535391996099 51.11863977299467, -113.95326366323683 51.11853379605056, -113.95296078584826 51.11836568109764, -113.95279370236703 51.11820076481797, -113.95269081237434 51.11800567185395, -113.95266664478437 51.11735786601767, -113.95266385504452 51.11643660610019))"
2018,MCKTOWNGASE,273.2614519,5000,"MULTILINESTRING ((-113.96085791085436 50.915021438313524, -113.96149203592384 50.915195336486896, -113.96176886334435 50.915320356967634, -113.96291401082225 50.91584692596822, -113.96368274525932 50.91626405548932, -113.96381810327523 50.91638860762095, -113.96384721238046 50.91650502906394))"
2018,99AVSE,104.4982226,8000,"MULTILINESTRING ((-114.07146769924542 50.96097362861062, -114.0729533953791 50.96102025572844))"
2018,WILLWPKDRSE,179.6592354,7000,"MULTILINESTRING ((-114.07149874482037 50.957660856337576, -114.0704877363167 50.957686207358165, -114.06986451449264 50.95779044085376, -114.06901514045741 50.95797984003479))"
2018,RDCLFFEDRSE,167.5999312,6000,"MULTILINESTRING ((-113.98846829226575 51.047087602693644, -113.98692415073808 51.047957213485645, -113.98665017380056 51.0480609194807))"
2018,RDCLFFEDRSE1,214.4696285,5000,"MULTILINESTRING ((-113.98846829226575 51.047087602693644, -113.98881125600332 51.04692326961049, -113.98943771154181 51.04680664300611, -113.9914123027806 51.046801834344535))"
2018,109AVSE,265.1063189,7000,"MULTILINESTRING ((-114.0714882053708 50.95560746032888, -114.07047972407852 50.95558600577904, -114.06959562080277 50.95548397136177, -114.06926613310672 50.955376946809956, -114.06879377617108 50.95448103898865))"
2018,MDPRKWYSE,68.12018083,5000,"MULTILINESTRING ((-114.06135119591845 50.91262887469589, -114.0622437937547 50.91286678578401))"
2018,153AVSE,118.9900262,5000,"MULTILINESTRING ((-114.06649782307792 50.9152008306868, -114.06492107032439 50.915589115847396))"
2018,FLNDERSAVSW,143.3489398,7000,"MULTILINESTRING ((-114.11496293088896 51.01605491781603, -114.11700588010639 51.01604753035767))"
2018,CRANSTONDRSE,463.2442528,5000,"MULTILINESTRING ((-113.98530818418715 50.89179630284779, -113.98622630048837 50.891639206274924, -113.9867121473442 50.89150523741266, -113.98704113512503 50.89136278785917, -113.98746332405638 50.891078640309225, -113.98772158429794 50.89079396526053, -113.98783051007398 50.890600022975356, -113.9879178332426 50.890258112398406, -113.9879101517077 50.888552819713965))"
2018,SHAWVILGA2,58.14654013,7000,"MULTILINESTRING ((-114.06327359651532 50.89948315651208, -114.06263684682534 50.899620131952695, -114.06248282844437 50.899618433570275))"
2018,COVENTRY3,190.0031731,8000,"MULTILINESTRING ((-114.05638617634776 51.16322971492321, -114.05688204455431 51.16363945410316, -114.05725986561825 51.16392484890818, -114.05770508481638 51.16414578205309, -114.05831034454702 51.164413383985035))"
2018,SHWNSSY4,389.3414308,8000,"MULTILINESTRING ((-114.10015241960372 50.91396418335023, -114.10267088649904 50.91397590345913, -114.10568900676762 50.91396877228984))"
2018,162AVSE,382.0785167,12000,"MULTILINESTRING ((-114.05790638293583 50.89566256601252, -114.05758733179105 50.896182448042204, -114.05796514905614 50.897207016540676, -114.05879125017789 50.89895579626426))"
2018,68AVSE,245.5625758,6000,"MULTILINESTRING ((-113.95488772526657 50.99424020944709, -113.95636341585008 50.99423549739779, -113.95656112864094 50.99426129182445, -113.95670316548045 50.99425840757564, -113.95704535624343 50.994215854753314, -113.95728686317496 50.99417958849583, -113.95836763521474 50.99415750588113))"
2018,TUSCANYWYNW3,530.6914114,5000,"MULTILINESTRING ((-114.23938738001965 51.113538251975314, -114.24027112686697 51.11411285542145, -114.24055346136443 51.114568259296774, -114.24058760631506 51.11510937085591, -114.24039968245849 51.115655704485434, -114.24027507485152 51.11601587698602, -114.24022664727435 51.11656710517724, -114.24030480311083 51.116842294529214, -114.24059554971245 51.11729347905886, -114.24109977424335 51.117911174846675))"
2018,TUSCANYMDWDRNW,418.1657097,6000,"MULTILINESTRING ((-114.2407021143213 51.114555922577956, -114.24191332107368 51.114462711470495, -114.24278276385347 51.114455270435634, -114.24399638949 51.11445274450965, -114.24666524785077 51.11444714549515))"
2018,ROCKYVALLEY2,261.2320705,7000,"MULTILINESTRING ((-114.24924831209616 51.14937365851135, -114.25037772834936 51.149311842354884, -114.25112582865829 51.149172087545224, -114.25178272444307 51.14895524528576, -114.2524224823027 51.14874720745273, -114.25275319552219 51.14866172147131))"
2018,EVERSYDEBVSW,133.4121549,5000,"MULTILINESTRING ((-114.11037080033597 50.90689351060975, -114.11037734471681 50.9080928705785))"
2018,BRDLDRDGEWYSW,114.2717133,6000,"MULTILINESTRING ((-114.11037050178797 50.90665661222591, -114.11037121209537 50.90562931637715))"
2018,PANAMOUNT,179.6725799,7000,"MULTILINESTRING ((-114.08029207045718 51.15778675828258, -114.08119282944345 51.157416459864265, -114.08259498894937 51.157095215258515))"
2018,PANAMOUNT2,164.095874,8000,"MULTILINESTRING ((-114.08259498894937 51.157095215258515, -114.08274135487675 51.157074333351545, -114.08384816946396 51.15691671734421, -114.08488452025694 51.15677415740058))"
2018,PANAMOUNT3,106.0923177,8000,"MULTILINESTRING ((-114.08488452025694 51.15677415740058, -114.08558547514663 51.15671839996124, -114.08639236221683 51.156673345811726))"
2018,CRANSTONDRSE2,266.0092763,7000,"MULTILINESTRING ((-113.98797945094962 50.8860674740842, -113.98790954649664 50.88845848245089))"
2018,NEWBRGHTNDRSE,274.3298798,7000,"MULTILINESTRING ((-113.95801625247648 50.9253906088722, -113.9554598752654 50.925298339962104, -113.9541373675418 50.92515599454607))"
2018,PRESWICKGASE,169.6108231,6000,"MULTILINESTRING ((-113.9583242493544 50.92539291633567, -113.95977989175688 50.92539849348652, -113.96073669385453 50.92540687677738))"
2018,COPPERFIELDGASE,243.653694,6000,"MULTILINESTRING ((-113.94924775384413 50.91052477535322, -113.94611453598148 50.911459729487326))"
2018,MARTINDALEBVNE1,283.3316441,6000,"MULTILINESTRING ((-113.96523757208679 51.112413585631124, -113.96482747229014 51.11241473233808, -113.96437868871324 51.11241907243018, -113.96412035722688 51.11247815509919, -113.9636652544531 51.112488460526706, -113.96310467290326 51.11257933106218, -113.96243825602532 51.112847786544904, -113.96159902939254 51.11328278138097))"
2018,TARADALEDRNE,409.5710916,5000,"MULTILINESTRING ((-113.9405427928415 51.113864351108006, -113.94085478636028 51.113844386939704, -113.94113615418348 51.11384414864741, -113.94381355951572 51.114143790069235, -113.94634760648155 51.114097683917365))"
2018,TARADALEDRNE1,1758.169474,8000,"MULTILINESTRING ((-113.9405427928415 51.113864351108006, -113.93631240240896 51.11408865061621, -113.9293284437209 51.114093441160264, -113.92696011919188 51.11525389265857, -113.92712480092705 51.11893524116741, -113.92716573741158 51.11933489930671, -113.92847489020848 51.12052947468701, -113.92978973162889 51.12154954473627))"
2018,MARTINDLEBVNE,420.058786,8000,"MULTILINESTRING ((-113.95265821112964 51.11413961180044, -113.94665931327506 51.114097697960766))"
2018,MARTNDLEDRNE2,255.5165126,7000,"MULTILINESTRING ((-113.95265821112964 51.11413961180044, -113.95266385504452 51.11643660610019))"
2018,MARTINDLEBVNE1,186.6263604,6000,"MULTILINESTRING ((-113.95265821112964 51.11413961180044, -113.95423843955287 51.11416264749749, -113.95530728399413 51.114279119644785))"
2018,18STSE2S66AV,356.1858571,7000,"MULTILINESTRING ((-114.0154944655511 50.99094507518226, -114.01555122443467 50.99414691929728))"
2018,66AVSE,42.4822874,5000,"MULTILINESTRING ((-114.01555122443467 50.99414691929728, -114.01494724795793 50.99412299533183))"
2018,2AVSW2,172.4107731,5000,"MULTILINESTRING ((-114.06755028856334 51.05136649103045, -114.0700068565728 51.0514359438732))"
2018,8AVSE,531.5019517,8000,"MULTILINESTRING ((-113.95811315448954 51.04517610965417, -113.961335719034 51.04517288347075, -113.96569276398863 51.04516744195676))"
2018,44STSEN8AV,193.5758098,8000,"MULTILINESTRING ((-113.96999651034986 51.045163232143004, -113.9699962660704 51.04690342650593))"
2018,RADISSONDRSE,161.0353785,5000,"MULTILINESTRING ((-113.98656709800079 51.03791881500247, -113.98657774362448 51.03922101280807, -113.9866682580231 51.039354802208386))"
2018,16AVSE,168.9800582,5000,"MULTILINESTRING ((-113.98907773881535 51.039352973790045, -113.9866682580231 51.039354802208386))"
2018,28STSE11,101.3901937,8000,"MULTILINESTRING ((-113.99310498404071 51.03958314574816, -113.99309624895676 51.04049460061958))"
2018,28STSE12,505.1959646,6000,"MULTILINESTRING ((-113.9914123027806 51.046801834344535, -113.99178869693698 51.04677233642374, -113.99211502828595 51.0466988202061, -113.99227812636285 51.04664171574415, -113.99252166244756 51.04652534064413, -113.99270692698344 51.04639998741441, -113.99289791510601 51.04620816776324, -113.99302292798771 51.045988135446265, -113.99306813793633 51.04574180151909, -113.99306757656021 51.04560465863535, -113.99306554967472 51.04511073656395, -113.9930786211723 51.04466028609944, -113.99307877924848 51.043762156858634, -113.9930754574637 51.0428475805509))"
2018,1AVNE2,279.7957756,8000,"MULTILINESTRING ((-114.04036234668473 51.053249053740835, -114.04435310915372 51.053259207893895))"
2018,MACEWANDRNW,290.9206286,5000,"MULTILINESTRING ((-114.10866927925836 51.140209054138495, -114.10982989375525 51.14007802691739, -114.11020969954131 51.14009546680124, -114.11111253786532 51.1400202345545, -114.11170462028184 51.140032245233435, -114.11277653892724 51.14017033049995))"
2018,BRAESIDEDRSW,183.8672971,6000,"MULTILINESTRING ((-114.10302682013884 50.957088935849534, -114.10347505644744 50.9610317736565))"
2018,OAKFIELDDRSW1,397.4473166,7000,"MULTILINESTRING ((-114.11805658026671 50.95407918463341, -114.11933710289122 50.954082117539556, -114.1197628989411 50.9541121942584, -114.12095537701961 50.95402017216874, -114.12370181185477 50.95403007123127))"
2018,DEERRDGSRSE3,76.43721965,5000,"MULTILINESTRING ((-114.02232339989371 50.92553399146854, -114.02124804607085 50.92543260332171))"
2018,8STSE,92.50887216,6000,"MULTILINESTRING ((-114.04113316928434 51.03620572725976, -114.04108624094438 51.0363046156973, -114.04108295523385 51.036366756677175, -114.04110337881177 51.036417093873986, -114.04116297486526 51.03651864984059, -114.04124701261357 51.037021860790276))"
2018,SPILLERRDSE,100.9824429,5000,"MULTILINESTRING ((-114.04113316928434 51.03620572725976, -114.04141923069358 51.03590675579971, -114.04178677040588 51.03539844532243))"
2018,32AVNWE,99.53778493,6000,"MULTILINESTRING ((-114.1582019969907 51.08146689874104, -114.15802918859107 51.08142805609746, -114.1573993056258 51.081391933349316, -114.15679578802569 51.08141493683757))"
2018,162AVSE2,549.6530534,12000,"MULTILINESTRING ((-114.05790638293583 50.89566256601252, -114.05876133673557 50.89489050583598, -114.05936677742807 50.8944348652937, -114.05970060830562 50.89422676533988, -114.06014704469267 50.89398593273097, -114.06091572025542 50.89370964053565, -114.06144871385852 50.89356305271954, -114.06210847505025 50.89346370640545, -114.06280333842497 50.893383937632734, -114.06300538208767 50.893306524030784, -114.06312621915738 50.893139010700374, -114.0631448045185 50.892977255826096, -114.06307715437296 50.89254133462032))"
2018,SPMDWJMCKEV,236.0174576,8000,"MULTILINESTRING ((-114.09397678867819 50.892160864505016, -114.09404697239317 50.89428218828996))"
2018,SADDLEMNTBVNE,555.912422,8000,"MULTILINESTRING ((-113.93920938809752 51.12955963774379, -113.9404780953334 51.129095046426556, -113.94127468001112 51.1286439107543, -113.94263168100031 51.12765619966637, -113.9441955048317 51.126441807798884, -113.94472215042991 51.126027270205455))"
2018,DISRIDGEBV2,1141.965343,6000,"MULTILINESTRING ((-114.21387249681337 51.01527751412404, -114.21218968506035 51.01517477037123, -114.21075421739934 51.014804368243176, -114.20988137862969 51.01432843832704, -114.20899100720777 51.01348433914866, -114.20858994906425 51.013070602883154, -114.20775218577617 51.01246344221483, -114.20687332227475 51.011873100746996, -114.20563335974948 51.011508131766654, -114.20434822820368 51.01143421754758, -114.20337708199762 51.01142852765147, -114.20142929471018 51.011644981293564, -114.2000954917715 51.01160871750177))"
2018,SADDLEMNTBVNE1,103.6793307,6000,"MULTILINESTRING ((-113.93920938809752 51.12955963774379, -113.9387214250062 51.129667289791676, -113.93840732925884 51.129707862982535, -113.93776498703143 51.129732243447414))"
2018,SADDLEMNTBVNE2,186.0017271,5000,"MULTILINESTRING ((-113.93776498703143 51.129732243447414, -113.93510762426794 51.129735141182096))"
2018,COVENTRY4,173.3033608,8000,"MULTILINESTRING ((-114.05831034454702 51.164413383985035, -114.05880647509589 51.16465410005013, -114.05929422815596 51.164979612161964, -114.05999283377999 51.16554591303206))"
2018,EVERRIDGEDRSW4,272.2970281,5000,"MULTILINESTRING ((-114.11703500016829 50.91079331287066, -114.11633480134518 50.91079400901316, -114.11569521093509 50.91084057054158, -114.11443090875977 50.91089140588006, -114.11318202098475 50.91100210179287))"
2018,EVERRIDGEDRSW3,597.6560119,9000,"MULTILINESTRING ((-114.12352480615003 50.913117283668804, -114.12326540118265 50.912574724468215, -114.12225475172855 50.911456825948555, -114.1216210261239 50.91108303233626, -114.12119019660612 50.910891618710615, -114.1205464481285 50.91079801474617, -114.11703500016829 50.91079331287066))"
2018,ASPENSTONEBVSW,170.8529636,5000,"MULTILINESTRING ((-114.21105120058165 51.04099742997629, -114.21201994401909 51.04099696755322, -114.2127295398678 51.04099127766065, -114.21313883702176 51.04095669993417, -114.2134733189127 51.04090362349025))"
2018,EVERRIDGEDRSW5,187.8201646,7000,"MULTILINESTRING ((-114.11318202098475 50.91100210179287, -114.11183462370857 50.911125074494535, -114.11052709988637 50.911169256387666))"
2018,MARLBOROUGHDRNE3,501.5361168,6000,"MULTILINESTRING ((-113.97507766227112 51.05951222016331, -113.96792343825042 51.05955175125372))"
2018,126AVSEW52ST,238.8573747,7000,"MULTILINESTRING ((-113.95827700136118 50.9342003534142, -113.95871536382991 50.93424618691107, -113.95965895395554 50.934244101987034, -113.9600601989397 50.934199460289854, -113.96058945964396 50.93425542785034, -113.96156874768306 50.934521898541405))"
2018,50STSEN130AV,84.64692353,8000,"MULTILINESTRING ((-113.96198179643791 50.93172903710775, -113.96197411755142 50.931946714445615, -113.96196702407069 50.932147733666575, -113.96198282082045 50.932489755342516))"
2018,50STSES130AV,124.4035326,5000,"MULTILINESTRING ((-113.96198179643791 50.93172903710775, -113.96200597884867 50.93143273399621, -113.96205997138497 50.93131986886043, -113.96230911775731 50.930996838717356, -113.96231062662902 50.93065242767232))"
2018,EVERRIDGEDRSW6,357.6984672,8000,"MULTILINESTRING ((-114.10546948475135 50.91135026583014, -114.10651926767234 50.91119545987685, -114.10775694350758 50.91117119889663, -114.10891916452415 50.911170664904894, -114.11052709988637 50.911169256387666))"
2018,EVRSTNEDRSW,63.61858262,5000,"MULTILINESTRING ((-114.10546948475135 50.91135026583014, -114.10529455187898 50.910789133925384))"
2018,EVRSTNEDRSW1,292.3355661,7000,"MULTILINESTRING ((-114.10546948475135 50.91135026583014, -114.10568884075158 50.91235024256031, -114.10568901462092 50.913316732004475, -114.10568900676762 50.91396877228984))"
2018,17AVSWW85,395.0839416,11000,"MULTILINESTRING ((-114.21667897249786 51.037782977528494, -114.2110480597432 51.03788620497439))"
2018,COVENTRY5,409.4405014,7000,"MULTILINESTRING ((-114.06205663001259 51.16870511729732, -114.06233951049117 51.16849058339127, -114.06251802431727 51.16822687427718, -114.06256867246272 51.16800131393938, -114.06254591839142 51.1678062889655, -114.06243427832518 51.1675808297041, -114.06225407385398 51.167391240056816, -114.0618979330007 51.16710171577997, -114.06008442004247 51.16562070490922))"
2018,PRMENDEWYSE2,242.6468301,5000,"MULTILINESTRING ((-113.95654525416698 50.91072266166038, -113.95674980859113 50.910982820191535, -113.9569656346544 50.91117648571755, -113.95730289634221 50.911378722265205, -113.95810501436989 50.91180524743631, -113.9589495361229 50.912253981733905))"
2018,PRMENDEWYSE3,287.7948045,5000,"MULTILINESTRING ((-113.9589495361229 50.912253981733905, -113.9601333833375 50.9128442010972, -113.96094978131345 50.91310084482832, -113.96254627523898 50.913417206800005))"
2018,MCKNZETWNELISE,209.3283001,1000,"MULTILINESTRING ((-113.9589495361229 50.912253981733905, -113.95885396051585 50.91232590985381, -113.9583729460834 50.91268790710858, -113.95703485295894 50.91369487790775))"
2018,CPPRFLDBVSE,156.9739465,7000,"MULTILINESTRING ((-113.93211274522531 50.91939482579667, -113.93093057269468 50.91939140947218, -113.92988186002022 50.91935444715483))"
2018,128AVNWW37ST,371.4220342,6000,"MULTILINESTRING ((-114.14130095253462 51.16814092027014, -114.14661176381759 51.16814935738621))"
2018,MARLBOROUGHWYNE,438.7743661,5000,"MULTILINESTRING ((-113.97507766227112 51.05951222016331, -113.9750789797383 51.06345667297584))"
2018,QRRYPKBVSE,148.2346832,6000,"MULTILINESTRING ((-114.00922132861288 50.959409241852555, -114.00941326372785 50.95940947016755, -114.01133113865824 50.95942845995981))"
2018,WALDENBVSE1,171.8285069,7000,"MULTILINESTRING ((-114.02921866613458 50.873815300407045, -114.02929354907103 50.87373882979801, -114.02953308829396 50.8734377114812, -114.02971976595046 50.87309682718039, -114.02981557157086 50.872780297240844, -114.02984987041296 50.87243630591407, -114.02985126075892 50.87234636780008))"
2018,WALDNDRSE,245.7330594,5000,"MULTILINESTRING ((-114.03514727264974 50.87458958534097, -114.03596837431755 50.87423685362004, -114.03782135575074 50.87317592823232))"
2018,NOLANHLBVNW1,202.4024429,3000,"MULTILINESTRING ((-114.16022849864405 51.17132961455568, -114.16007949222569 51.171494887249885, -114.1595735128976 51.17160735210204, -114.15899633493625 51.17168014295224, -114.15836699954485 51.17176442220794, -114.15788313172128 51.171865252972374, -114.1575945510141 51.171942321068144))"
2018,SKYVWRNCHWYNE,86.87880291,5000,"MULTILINESTRING ((-113.96195105948019 51.16411440362377, -113.96313202245123 51.163872325534236))"
2018,AERODRNE,1011.725854,7000,"MULTILINESTRING ((-114.01324486543932 51.1375224421079, -114.01400997174397 51.13749904116057, -114.01453226716698 51.13753993759902, -114.01518638628966 51.13772180918169, -114.01571171528134 51.1380678677387, -114.0165676250575 51.138660534773436, -114.01708469829904 51.13879900791489, -114.01852305334714 51.1388710490116, -114.02025138211208 51.13893642200372, -114.02123984755413 51.138924388158465, -114.02219643187674 51.1387269565092, -114.02270095917689 51.138543241048176, -114.02441619651876 51.13766441450504, -114.02557147347719 51.137075761690205, -114.02588452069311 51.13691651862761))"
2018,19STNEA3,233.9523619,7000,"MULTILINESTRING ((-114.01324486543932 51.1375224421079, -114.01318225690677 51.13689868220045, -114.01318548035698 51.1365168849232, -114.0130664728203 51.13620398768222, -114.01183940283504 51.136140501685816))"
2018,SHERWDGANW,508.189294,7000,"MULTILINESTRING ((-114.14352889514143 51.16343995908581, -114.14382498598656 51.16328546860829, -114.14425853390046 51.16305517252589, -114.14469593896581 51.1629374727897, -114.14495553470191 51.16289888152378, -114.14530228628558 51.16289424513808, -114.14571623266906 51.16299178025078, -114.14640637715571 51.16318257231713, -114.1477728005052 51.16334654129895, -114.1480060587517 51.16333943271158, -114.15040204910437 51.1634579102514))"
2018,NOLANHIDRNW,358.3875607,6000,"MULTILINESTRING ((-114.16022849864405 51.17132961455568, -114.16043382508649 51.17105821568224, -114.16035795413164 51.17048254289704, -114.16050500950575 51.16814080941829))"
2018,128AVNW1,343.9417733,8000,"MULTILINESTRING ((-114.15165515477501 51.167989422747716, -114.14819110248544 51.167971566828164, -114.14674482183747 51.16806386446386))"
2018,SHRVIWDRNW,306.5634152,6000,"MULTILINESTRING ((-114.16050500950575 51.16814080941829, -114.1605580429514 51.16726027041273, -114.16050945612749 51.16650060085539, -114.16043191202925 51.16598206891423, -114.16027797751585 51.16539642351881))"
2018,WALDNDRNW,200.8853088,8000,"MULTILINESTRING ((-114.02991982390138 50.86824918861091, -114.02949650316475 50.868138190659096, -114.02875968184225 50.868001366826434, -114.0277611497956 50.867695243526136, -114.02726867429513 50.86759311985726))"
2018,61AVSE2,828.2696773,6000,"MULTILINESTRING ((-113.94681803944658 50.99899662171327, -113.94534130008228 50.99899581704768, -113.94435805173427 50.99894497227065, -113.94351778308216 50.998809335454375, -113.94241967451347 50.99851391691517, -113.94144880179736 50.99827004605139, -113.94064707571907 50.99810664196382, -113.93949186663502 50.99800232233256, -113.93800534656391 50.99796372561698, -113.93611983886068 50.99799884415694, -113.93527289587306 50.9979952876483))"
2018,AUBURNBYAVSE,197.6808956,6000,"MULTILINESTRING ((-113.95683136590402 50.89329239592206, -113.95697192970583 50.893326665428624, -113.95750630980369 50.89347771641137, -113.95837930384816 50.893804284907965, -113.95920208872334 50.89422663988995))"
2018,MHGNYSTSE,184.2505175,6000,"MULTILINESTRING ((-113.94309832624224 50.89659533905507, -113.9425532976617 50.896667914221055, -113.94187258404156 50.89674649208591, -113.94128423490857 50.896710299854085, -113.9405051707585 50.89671633686705))"
2018,EASTHLL,86.82488563,7000,"MULTILINESTRING ((-113.91079958383227 51.04257847655251, -113.91118503351909 51.04238240183319, -113.9116926902385 51.04204053004872))"
2018,MARLBOROUGHDRNE6,225.2477934,6000,"MULTILINESTRING ((-113.95824417742286 51.06002263463523, -113.95844615718963 51.06002275515528, -113.95920986544179 51.06002293065557, -113.95971616054028 51.05999805370896, -113.96130727693199 51.059554718878765))"
2018,SKYVWRNCHDRNE,193.2664338,5000,"MULTILINESTRING ((-113.95823026402915 51.15790169783566, -113.95884408764164 51.1579823935238, -113.95999333800413 51.15806360294104, -113.96087482271032 51.15833183935428))"
2018,UNIAVNW,326.9753527,5000,"MULTILINESTRING ((-114.1520588857214 51.0767115737349, -114.15155290832885 51.07670271664553, -114.1507449819267 51.07672754647801, -114.14992836749788 51.0767554061659, -114.149510343301 51.076848683650255, -114.14924548374015 51.076933293221956, -114.14838561733515 51.077264048120504, -114.14768148935161 51.07748307096069))"
2018,WALDENBVSE2,446.8223215,7000,"MULTILINESTRING ((-114.02985126075892 50.87234636780008, -114.02977887251019 50.87170178526564, -114.02970833963664 50.87104288943444, -114.02966525226107 50.870514266393165, -114.02969087592437 50.870005325000974, -114.02974065057725 50.86958265268233, -114.02985509873645 50.86900861165693, -114.02998190560028 50.86834407927963))"
2018,AIRPORTRD2,88.94111347,26000,"MULTILINESTRING ((-114.00564581252061 51.13421571471099, -114.00691660046606 51.13421146989866))"
2018,24STSEN86,346.5567784,18000,"MULTILINESTRING ((-113.99860723559236 50.97951063045793, -113.9987559315663 50.97857036644793, -113.99881262334586 50.97770321652382, -113.99877947902294 50.97739014412539, -113.99916277936806 50.97669561061447, -113.99918783439745 50.97644269427071))"
2018,WALDNDRNW1,176.4506406,5000,"MULTILINESTRING ((-114.02726493188105 50.867609678753155, -114.02696413609071 50.8674527603061, -114.02671896045631 50.86721312158905, -114.02606922604792 50.866825079051566, -114.02555780021532 50.866458817248244))"
2018,1AVNE3,464.9355837,6000,"MULTILINESTRING ((-114.03373200868943 51.05326063360356, -114.0350443549218 51.05323575269895, -114.03637366684337 51.05323605605565, -114.03773226206143 51.05325941073189, -114.04036234668473 51.053249053740835))"
2018,8AVNEE10,248.7178377,6000,"MULTILINESTRING ((-114.0368061279004 51.05962727863196, -114.03325823315924 51.05960931366257))"
2018,10STNES8,297.9300436,5000,"MULTILINESTRING ((-114.0367759407057 51.05963680226233, -114.03679840575597 51.059408456087645, -114.0369793572966 51.05913724628435, -114.03734613784009 51.05874350280772, -114.03737431824236 51.05846004099008, -114.03763522962063 51.05808096842857, -114.03768035804467 51.057881157119915, -114.03763441978975 51.05708198477061))"
2018,MADIG5,145.434721,5000,"MULTILINESTRING ((-113.94113960640874 51.056965072876295, -113.94155535289612 51.056494331826805, -113.94174424545754 51.05614580613805, -113.9418427673811 51.056028282549775, -113.9418053608152 51.05576186812683))"
2018,18AVNE2,472.7994059,10000,"MULTILINESTRING ((-114.0090125128016 51.06890319754399, -114.00590575403479 51.06893595530948, -114.0053231217993 51.06910880838948, -114.00452776297882 51.06956944518589, -114.00430127421122 51.06978827832243, -114.00414369035408 51.07017495210934, -114.00415035085626 51.07072066669451))"
2018,18STSE1,657.2744381,8000,"MULTILINESTRING ((-114.01575927030234 50.985049288678816, -114.01584393179054 50.986871644015054, -114.01551515075332 50.98826583326312, -114.01549297813784 50.98856057367603, -114.01548122702683 50.9889175709437, -114.01548623325803 50.990941513947085))"
2018,26AVNEW52,211.226907,6000,"MULTILINESTRING ((-113.95831546770606 51.07622553597819, -113.95850366590561 51.076225559780276, -113.95909524532313 51.076226005592765, -113.95930965613192 51.076268923456176, -113.96131873010091 51.0762422188534))"
2018,26AVNE,240.247706,5000,"MULTILINESTRING ((-113.96131181354079 51.07624810254651, -113.96216308580361 51.07632034358481, -113.9626684427246 51.076426596014365, -113.96358184532231 51.07663669975338, -113.96458195474398 51.07686604978357))"
2018,76AVSE8,411.4586851,7000,"MULTILINESTRING ((-113.96422261300253 50.98509859650038, -113.96014939712035 50.985102898536475, -113.95836248097793 50.985102464123926))"
2018,76AVSE7,413.6819,6000,"MULTILINESTRING ((-113.96422261300253 50.98509859650038, -113.97011441398821 50.98510025046005))"
2018,76AVSE9,450.6191015,5000,"MULTILINESTRING ((-113.97011441398821 50.98510025046005, -113.97653228778312 50.98510204586899))"
2018,10AVSWN6,104.2900761,5000,"MULTILINESTRING ((-114.08596199182132 51.049038648626635, -114.08602540101415 51.04810196208767))"
2018,FALCDR22,282.7399259,10000,"MULTILINESTRING ((-113.94431524906896 51.099920238888124, -113.94564684142185 51.099838761190576, -113.94749079308633 51.09941078675418, -113.94819510695672 51.09928131465674))"
