year,segment_name,the_geom,length_m,volume
2017,HIDDENCREEK1,"MULTILINESTRING ((-114.1059215955 51.1535646175, -114.1058603473 51.1536680503, -114.1058333236 51.1537134613, -114.10580399 51.1537607442, -114.1057764909 51.1538051973, -114.1057567361 51.1538369717, -114.1057462877 51.1538554277, -114.1057149092 51.1539068279, -114.1056783956 51.153967349, -114.1056418832 51.1540278701, -114.1056054079 51.1540889988, -114.1055665288 51.1541478661, -114.1055317957 51.1541989348, -114.1054875727 51.1542551154, -114.1054468186 51.154300518, -114.1054096531 51.1543387356, -114.1053335644 51.1544067024, -114.1052843823 51.1544453083, -114.1052167886 51.1544932313, -114.1051777927 51.1545193523, -114.1051416222 51.1545407827, -114.1050694578 51.1545815919, -114.1050046409 51.1546149187, -114.1049458172 51.1546418134, -114.1048851907 51.1546679528, -114.1048001438 51.1546999815, -114.1047220973 51.1547284054, -114.1046160112 51.154766635, -114.1044869335 51.1548136291, -114.1043599207 51.1548585771, -114.104233715 51.1549040069, -114.1039844521 51.1549936983, -114.1037351897 51.1550833883, -114.1034859249 51.1551730786, -114.1032366591 51.1552627675, -114.1025441926 51.1555119317, -114.1018517201 51.155761091, -114.1011592387 51.156010247, -114.1004667498 51.1562593981, -114.1003361241 51.1563063898))",512.359342345,14000
2017,RCKYRDG4,"MULTILINESTRING ((-114.2341144308 51.1487607312, -114.2341158986 51.1494822344, -114.2341173623 51.1502037392, -114.2341188261 51.1509252431, -114.2341207919 51.1517465033, -114.234120814 51.1518116076, -114.2341208381 51.151899701, -114.2341212766 51.1519874879, -114.2341217478 51.1520837097, -114.2341218082 51.1524171053, -114.2341224625 51.1527613816, -114.2341231154 51.153105657, -114.2341248211 51.1537203935, -114.2341246353 51.1537735025, -114.2341250198 51.1538494763, -114.2341253745 51.1539198415, -114.2341245892 51.153967754, -114.2341257838 51.154000728, -114.2341368182 51.1540488766, -114.2341637629 51.1540937607, -114.2341948002 51.1541369636, -114.2342165513 51.1541630941))",602.204250491,8000
2017,36STNE11,"MULTILINESTRING ((-113.9815150782 51.023155744, -113.981515211 51.0233163813, -113.9815148793 51.0239605987, -113.9815142722 51.024741507, -113.9815122557 51.0260875997, -113.981513406 51.0264284431, -113.9815137346 51.0269426566, -113.9815121157 51.0276365408, -113.981510887 51.0286180497, -113.9815120194 51.0292797976, -113.9815103763 51.0295325893, -113.9815117644 51.0296986178, -113.9815122231 51.0302297821, -113.9815112382 51.0305230916, -113.9815186385 51.0306310228, -113.9815252499 51.0308190823, -113.9815297942 51.0308889407, -113.9815435641 51.0309470751, -113.9815585791 51.0309970128, -113.9815896241 51.0310646521, -113.9816060156 51.0310841796, -113.9816034566 51.0331799269, -113.9816072599 51.033300027, -113.981608437 51.0335677977, -113.9816089568 51.0340449297, -113.9816099338 51.0347283575, -113.9816097791 51.0355731052, -113.9816108336 51.0362517504, -113.9816112941 51.0364679116, -113.9815899736 51.0365264405, -113.9815674739 51.036577843, -113.9815477837 51.0366345643, -113.9815365187 51.0366948316, -113.9815298246 51.036769831, -113.981528221 51.0369587827, -113.981534962 51.0370564474, -113.9815461581 51.0371592613, -113.9815545446 51.037260302, -113.9815525465 51.0373550625, -113.9815445241 51.0377729316))",1627.42407455,14000
2017,64AVNE6AA,"MULTILINESTRING ((-113.9817424424 51.1132377562, -113.9817073537 51.1132378721, -113.9816546528 51.1132378639, -113.9816121518 51.11323801, -113.9815208361 51.1132378428, -113.9814703203 51.1132378348, -113.981377305 51.11323782, -113.9813311608 51.1132378127, -113.9812471315 51.113237952, -113.9810610996 51.1132377692, -113.9809219401 51.1132377466, -113.9807492658 51.1132377183, -113.9805797491 51.1132376903, -113.9804189757 51.1132376635, -113.980222501 51.1132376304, -113.9800041679 51.1132378989, -113.9799062953 51.1132381878, -113.9797353207 51.1132376998, -113.9796168061 51.1132359982, -113.9795543914 51.1132347638, -113.9794876052 51.1132329182, -113.97937419 51.1132296881, -113.9793171183 51.1132276904, -113.9792595612 51.1132255398, -113.979143719 51.1132201685, -113.9790771778 51.1132169464, -113.9790045628 51.1132131119, -113.97893025 51.1132088186, -113.9788360224 51.1132020747, -113.9787736095 51.1131970193, -113.9787017253 51.1131910443, -113.9786570414 51.1131867553, -113.9785851576 51.1131800161, -113.978504046 51.1131712876, -113.9783607657 51.113154446, -113.9782864554 51.1131451073, -113.9781477907 51.1131261251, -113.9780482243 51.1131117374, -113.9778422956 51.1130788316, -113.9777645853 51.113065976, -113.9774469527 51.1130076714, -113.9773663321 51.1129917577, -113.9772628835 51.1129706417, -113.9771810482 51.1129536569, -113.9770795438 51.1129319298, -113.9769945519 51.1129131104, -113.9768796921 51.1128872534, -113.976795916 51.1128678219, -113.9766800873 51.112838142, -113.9766089396 51.1128177969, -113.9765421633 51.1127979101, -113.9765033124 51.1127853672, -113.9764746597 51.1127761893, -113.9764440655 51.1127654819, -113.9764030833 51.1127510902, -113.9763743681 51.1127328643, -113.9763426562 51.1127126788, -113.9763089397 51.1126916525, -113.9762808977 51.1126752515, -113.9762505187 51.1126573784, -113.9762248134 51.112643291, -113.976194101 51.1126266791, -113.9761570445 51.1126077538, -113.976117651 51.1125871469, -113.9760795924 51.1125673799, -113.9760488797 51.1125516094, -113.9759978012 51.1125255344, -113.975956739 51.1125036659, -113.9759176794 51.1124838995, -113.9758732779 51.1124626605, -113.9758382239 51.1124466787, -113.9757871451 51.112424177, -113.9757404061 51.1124025167, -113.9756766402 51.1123739173, -113.9756182173 51.1123476302, -113.9755237382 51.1123049412, -113.9754783342 51.112284332, -113.9754516255 51.1122727657, -113.9754162373 51.1122572044, -113.9753798478 51.1122420627, -113.9753508027 51.112230495, -113.9752973844 51.1122094642, -113.9752573216 51.1121947424, -113.9752199286 51.1121814919, -113.9751842044 51.1121695038, -113.9751504848 51.1121585662, -113.9751089849 51.1121446441, -113.9750526606 51.1121261755, -113.9749942345 51.1121070349, -113.9749277936 51.11208537, -113.9748670303 51.1120651789, -113.974814947 51.1120479319, -113.9747545176 51.1120285803, -113.9746456764 51.1119926136, -113.974590923 51.1119747348, -113.9745338325 51.1119558046, -113.9744400155 51.1119250953, -113.9743815898 51.1119061657, -113.9743265011 51.1118880763, -113.9742985536 51.1118787093, -113.9742733474 51.1118704081, -113.9742262993 51.1118548628, -113.9741860804 51.1118419484, -113.9741323584 51.111824173))",572.493797113,11000
2017,11AVS7,"MULTILINESTRING ((-114.0740789413 51.0426972867, -114.0765292732 51.0427671629))",172.008148319,19000
2017,5AVS1A,"MULTILINESTRING ((-114.0885168907 51.0481728274, -114.0884602805 51.0482043909, -114.0884204902 51.0482469928, -114.0884175566 51.0483166592, -114.0883936359 51.0486398409, -114.0883753222 51.0486862975, -114.0883386065 51.048732768, -114.0883110653 51.0487656849, -114.0882560369 51.0488030366, -114.0881630172 51.0488438968, -114.0876332039 51.049015617, -114.087529813 51.0490434322, -114.0874212275 51.0490581973, -114.0873281421 51.0490647935, -114.0869497316 51.0490667108))",173.944312507,6000
2017,69STSW6,"MULTILINESTRING ((-114.1952376966 51.01430287, -114.1950379161 51.0144333497, -114.1948381345 51.01456383, -114.1946383504 51.014694309, -114.1944385665 51.0148247877, -114.1942575215 51.0149462092, -114.1940537321 51.0150817857, -114.1938390423 51.0152242796, -114.1936748971 51.015332476, -114.1935103424 51.0154431468, -114.1933850409 51.0155330526, -114.1932350516 51.0156488788, -114.1931130814 51.015751199, -114.1929607701 51.015883775, -114.1928584303 51.0159770925, -114.1927857434 51.0160527698, -114.1926917096 51.0161497215, -114.1924971379 51.0163550319, -114.1922552148 51.0166212617, -114.192081352 51.0168100644, -114.1919596348 51.0169456901, -114.1915506172 51.0173922017, -114.1914467409 51.0175046292))",447.162832967,13000
2017,68STNE7,"MULTILINESTRING ((-113.9350525063 51.0596435798, -113.9350303726 51.0623281868, -113.9350308244 51.0627952886, -113.9350295781 51.066116418, -113.9350291402 51.0668266464))",799.036822824,20000
2017,24STSW2,"MULTILINESTRING ((-114.1180366849 50.9649941429, -114.1180372261 50.9639700929, -114.1180331574 50.963606004, -114.1180478516 50.9634599722, -114.118050836 50.9633175006, -114.1180518741 50.9631828341, -114.1180563173 50.9630037596, -114.1180546356 50.9629198517, -114.1180557104 50.962690112, -114.1180522402 50.9623482004, -114.1180411593 50.9621088474, -114.11803169 50.9619908911, -114.1180216475 50.9616241741, -114.118033628 50.9615017515, -114.1180426718 50.9614468043, -114.1180455347 50.9614013676, -114.1180480033 50.9613525699))",405.215425584,16000
2017,METISTRNE2,"MULTILINESTRING ((-113.9737666485 51.1118234812, -113.9732986601 51.11226183, -113.9728436682 51.1127163209, -113.9725020277 51.1130320862, -113.9722382727 51.113328135, -113.9720574336 51.1135736832, -113.9719989315 51.1136462298, -113.9719492819 51.1137243612, -113.971908475 51.1138270534, -113.9718834323 51.1138989473, -113.9714772659 51.1144518224, -113.9711751554 51.1149597161, -113.9709490285 51.1153637707, -113.970571624 51.1161399483, -113.97037301 51.1166539697, -113.9702027218 51.1171345655, -113.9701130922 51.1174735233, -113.9700489139 51.1177237869, -113.9700195603 51.1179032662, -113.9699435777 51.1183378318, -113.9698591458 51.119023763, -113.969831684 51.1198709285, -113.9698377678 51.1208376554, -113.9698438159 51.1218816389, -113.9698264578 51.1225194349, -113.9697850795 51.123441629, -113.9697851981 51.1238815654, -113.9698782964 51.1242328108, -113.9699257163 51.1244761483, -113.9699757957 51.1249345998, -113.9699884428 51.1251436196))",1540.27832144,35000
2017,71AVSE1,"MULTILINESTRING ((-114.0534678709 50.9883050223, -114.0532170095 50.98831812, -114.0508592082 50.9886795721))",188.022185001,11000
2017,4STSW11,"MULTILINESTRING ((-114.0715083009 51.0296876016, -114.0715085047 51.0305779281))",99.037933782,11000
2017,MCIVORBVSE1,"MULTILINESTRING ((-113.9565452542 50.9107226621, -113.9576158254 50.910426562, -113.9588007148 50.9099772948, -113.9592697497 50.9096100692, -113.9599419721 50.9089350977, -113.9608790872 50.9081097761, -113.9616940873 50.9072389783, -113.9620419205 50.907011889, -113.963447692 50.9066974044))",686.176375328,7000
2017,CNTRYHILLS10A,"MULTILINESTRING ((-114.0064484149 51.1543097564, -114.0016935834 51.1543089024))",332.636519331,18000
2017,BOWNESS5E,"MULTILINESTRING ((-114.1605353092 51.0726403167, -114.1621373931 51.0738386356))",174.282197756,12000
2017,SUNPARKPZD,"MULTILINESTRING ((-114.0579200344 50.9030568702, -114.0576506133 50.9035827585, -114.0574274883 50.9039445537, -114.0566693402 50.904192362))",164.714179325,10000
2017,SNRDGE1,"MULTILINESTRING ((-113.9819023218 51.0681846704, -113.9819664121 51.0681683945, -113.9820509844 51.0681468359, -113.9821370023 51.0681244144, -113.9821825404 51.0681144985, -113.9822114295 51.06810814, -113.9823184301 51.0680877703, -113.9823870964 51.0680774263, -113.9824596578 51.0680631742, -113.9825493101 51.068050371, -113.9826472545 51.0680381847, -113.9827456706 51.0680310885, -113.9828350938 51.0680275426, -113.9829228161 51.0680245052, -113.9830318273 51.0680255379, -113.9831380255 51.0680326614, -113.9832623617 51.0680458968, -113.9833824371 51.0680642151, -113.9834837772 51.0680835466, -113.983600445 51.0681079646, -113.9836971244 51.0681302933, -113.9838410409 51.0681674236, -113.9839730349 51.0682020099, -113.9841663428 51.0682559223, -113.9843012304 51.0682918075, -113.9844681391 51.068337582, -113.9845882128 51.0683691167, -113.9847295751 51.0684072614, -113.984880306 51.0684449002, -113.9849790908 51.0684688057, -113.9851051266 51.068499323, -113.9852172517 51.0685243736, -113.9852590039 51.068533738, -113.9853722566 51.0685579696, -113.9855497411 51.0685953258, -113.9857170851 51.0686296547, -113.985899643 51.0686649938, -113.9861744548 51.0687109945, -113.9862602509 51.0687263392, -113.986389573 51.0687464401, -113.9866660508 51.0687878542, -113.9869321396 51.0688223435, -113.9871637665 51.0688491495, -113.9873382022 51.0688686195, -113.9875414019 51.0688899685, -113.9877153512 51.0689047022, -113.9884917257 51.068974712, -113.9892823761 51.0690460035))",536.72837006,12000
2017,MCKNIGHT9A,"MULTILINESTRING ((-113.9658270287 51.0959681062, -113.9652774674 51.0959650605, -113.9644529743 51.0959679123, -113.9632629018 51.0959684398, -113.9613425252 51.0959673802, -113.960919908 51.0959664037, -113.9600793674 51.0959632358, -113.9591473391 51.0959638057, -113.9584736066 51.0959623134, -113.958296779 51.0959627125))",527.466242942,39000
2017,RVERBNDGT1A,"MULTILINESTRING ((-114.0137532098 50.975854099, -114.0123837723 50.9762664067))",106.547537043,6000
2017,MEMOR3,"MULTILINESTRING ((-113.9699968311 51.0527791953, -113.9635999155 51.0527847012, -113.9587854799 51.0527914219, -113.9587121346 51.0527931877, -113.9586615854 51.0527956537, -113.9586167732 51.0527975868, -113.9585816182 51.0528000114, -113.9585371901 51.0528031637, -113.9584958542 51.052806317, -113.9584713143 51.0528082339, -113.958438119 51.0528123169, -113.9583778078 51.0528182754, -113.9583161907 51.0528266327, -113.9581563146 51.0528514061, -113.9568500547 51.0530852339, -113.9565457455 51.0531382333, -113.9562610976 51.0531865808, -113.9559139061 51.0532455309, -113.9558158271 51.0532596949, -113.9557317605 51.0532721768, -113.9556274161 51.0532901975))",1014.68325217,25000
2017,HORTONRD1,"MULTILINESTRING ((-114.0748026741 50.9662824806, -114.0747163807 50.9658353831, -114.0746779048 50.9656451212, -114.0747012377 50.9656181376, -114.0747178861 50.965588162, -114.0747245083 50.965553198, -114.0747227663 50.9655082516, -114.0746554028 50.9651477142, -114.0746445113 50.965123249, -114.0746336352 50.9651092722, -114.0746127385 50.9650928044, -114.0745978844 50.9650812539, -114.0745776299 50.9649661607))",149.135302507,11000
2017,MCIVOR5,"MULTILINESTRING ((-113.9327854226 50.9230896361, -113.932916595 50.9232341121, -113.9330132618 50.9233322674, -113.9330962683 50.9234177777, -113.9333205995 50.9236470268, -113.9335254963 50.9238553142, -113.9338722425 50.9242119956, -113.9340645352 50.9244069735, -113.9342568294 50.924601951, -113.9343976193 50.9247563296, -113.9345782915 50.9249865486, -113.9347148057 50.9251901406, -113.9347882762 50.9253271889, -113.9348994706 50.9255786514, -113.9349728036 50.9258141319, -113.9350157318 50.9259707826, -113.9350515728 50.9261085937, -113.9350844296 50.9262567892, -113.9351112847 50.9263992818, -113.9351381386 50.9265417752, -113.9351559493 50.9267032602, -113.9351639664 50.9268791191, -113.9351691898 50.9269936895, -113.9352491965 50.9287485851))",669.738991162,12000
2017,42AVS1,"MULTILINESTRING ((-114.0784000559 51.0166423253, -114.0782879835 51.0166015131, -114.0781417379 51.0165547985, -114.0780484702 51.0165200857, -114.0778788537 51.0164319238, -114.0777198218 51.0163397424, -114.0775883695 51.0162716171, -114.0773657281 51.0161433646, -114.0771074769 51.0159763955, -114.0764968767 51.0155917807, -114.0763545134 51.0154978623, -114.0762144934 51.0154072523, -114.0760347291 51.0152844458, -114.0758890202 51.0151819051, -114.0757224834 51.0150567019, -114.0755937782 51.0149481824, -114.0754879489 51.0148530463, -114.0754090649 51.0147822901, -114.075130749 51.0144924645, -114.0750264546 51.0144031524, -114.0749526454 51.0143447212, -114.0748902084 51.0143053779, -114.0748202111 51.0142660394, -114.0747407716 51.0142314805, -114.0746155479 51.0141848946, -114.0745052327 51.0141552295, -114.0743689001 51.0141234988, -114.07419477 51.0140896236, -114.074049104 51.0140646201, -114.0738557022 51.0140342204, -114.0736876254 51.0140067108, -114.0735540858 51.0139849938, -114.0734320564 51.0139647222, -114.0733583717 51.0139473274, -114.0732721655 51.013926011, -114.0730765349 51.0139421218, -114.072853284 51.0139582486, -114.0725425862 51.013988964, -114.0723653705 51.0140050623, -114.0721927616 51.0140226101, -114.0720753718 51.014025589, -114.0718148797 51.0140237707, -114.071517324 51.0140438808, -114.0708659877 51.0141120112, -114.0706919696 51.0141369751, -114.0705552528 51.0141658421, -114.0703584785 51.0142156788, -114.0702300636 51.0142536983, -114.0697030989 51.0144499137, -114.069305496 51.0146150048, -114.0691957553 51.0146700208, -114.0690860362 51.0147407373, -114.0689639162 51.0148323955, -114.0687369124 51.0150448472, -114.0683842666 51.0154505121, -114.06827788 51.0155673488, -114.0681951166 51.0156511325, -114.0681102576 51.0157192175, -114.0679901905 51.0158017147, -114.0678887362 51.0158580327, -114.0677822508 51.0159105193, -114.0677370273 51.0159166352, -114.0676935752 51.0159245309, -114.0675981334 51.0159556764, -114.0674566141 51.0160006217, -114.0674000049 51.0160175767, -114.0673355619 51.0160309906, -114.0672361509 51.0160495434, -114.067187192 51.0160587385, -114.0671079447 51.0160686242, -114.0670484853 51.016076003, -114.0669529885 51.0160812584, -114.0666996098 51.0160934999, -114.0663083727 51.0161117111, -114.0661149034 51.0161203502, -114.0660159505 51.0161227687, -114.0659104842 51.0161209323, -114.065861651 51.0161204986, -114.0657623196 51.0161132639, -114.0656572238 51.0160982453, -114.065563273 51.0160832204, -114.0654517969 51.0160591579, -114.0652686601 51.0160220679, -114.0651460576 51.0160100738, -114.0649772725 51.0159890589, -114.0647989346 51.0159670439, -114.0646301469 51.0159440175, -114.0645680492 51.0159380215, -114.0645059529 51.0159330296))",1194.7822856,6000
2017,SHERIFKINGST1A,"MULTILINESTRING ((-114.0708443327 50.8811993482, -114.0708155136 50.8817432258, -114.0708213702 50.8856065032, -114.0708812332 50.8859815424, -114.0711194125 50.8866377802, -114.0711892503 50.8868466162))",630.833035892,9000
2017,8AVS4,"MULTILINESTRING ((-114.0739242302 51.0458403647, -114.0738828899 51.0458391885, -114.0714808662 51.0457717347))",171.502467487,7000
2017,ELBOW1,"MULTILINESTRING ((-114.0735792663 51.0295122042, -114.0734551309 51.0295508088, -114.0733610518 51.0295799318, -114.0732926932 51.0296017731, -114.0732520853 51.0296146206, -114.0732060594 51.0296278986, -114.0731802282 51.0296337797, -114.0731511322 51.0296413574, -114.0731279311 51.0296462201, -114.0730967181 51.0296528785, -114.0730613327 51.0296597509, -114.073035293 51.0296645101, -114.0729893179 51.0296721091, -114.0729489216 51.0296781422, -114.0729206207 51.0296818367, -114.072881057 51.029687026, -114.0728453304 51.0296899987, -114.0728001945 51.0296927597, -114.0727479378 51.0296956375, -114.0727117581 51.0296969204, -114.0726503151 51.0296971689, -114.0717033965 51.0296991049, -114.0716472904 51.0296962941, -114.0715083009 51.0296876016))",149.349338795,12000
2017,42AVS2A,"MULTILINESTRING ((-114.0531241089 51.0159294099, -114.0528220252 51.0159270908, -114.0523419809 51.0159234043, -114.0514676004 51.0159166854, -114.0506240913 51.0159101974, -114.050077538 51.0159179555, -114.049849626 51.0159310028, -114.0498105284 51.0159157665, -114.0497708779 51.0159032714, -114.0497340646 51.0158970302, -114.0496802646 51.0158907971, -114.0496137264 51.0158872501, -114.0495372813 51.0158872825, -114.0494381882 51.0158882181, -114.0493504206 51.0158900433, -114.0492626529 51.0158918675, -114.0491954692 51.0158937252, -114.0490418221 51.0158991108, -114.0489158317 51.0159000572, -114.0487955034 51.0159010011, -114.0487214167 51.0159021566, -114.0486157187 51.015901076, -114.0485208707 51.0159002219, -114.0484316841 51.0158984708, -114.0483902658 51.0158987064))",333.263341276,19000
2017,SHAWVILLEWYSE,"MULTILINESTRING ((-114.0666675375 50.9057657992, -114.0678929932 50.9057427566, -114.0689193355 50.9055934633, -114.0695669071 50.9054173905, -114.0700049898 50.9049991481, -114.0700389902 50.9046758257, -114.0697875305 50.9041978673, -114.069557972 50.9036442538, -114.0693701698 50.9032382282, -114.069228884 50.9029366281, -114.0691581168 50.9025656735, -114.0692846572 50.9022030219, -114.0694986428 50.9018128556, -114.0694428059 50.9011141877, -114.0691505622 50.9003852963, -114.0685537073 50.8998287959, -114.0676583149 50.8996404454, -114.0669397258 50.8997290107, -114.066295439 50.8997378765))",1031.73283641,9000
2017,FLINTRD1,"MULTILINESTRING ((-114.0681456283 50.9806139553, -114.0684047473 50.9808437826, -114.0687645462 50.9811553442, -114.0688091635 50.9811888779, -114.0689743715 50.9813325611, -114.0692056212 50.9815267765, -114.069625747 50.9818915904, -114.0697690179 50.9820159979, -114.0690403798 50.9830746391, -114.0679121943 50.9851160399, -114.0671183346 50.9861150435, -114.0652576081 50.9876146097, -114.0648637592 50.9879338247, -114.0635990906 50.9882962282))",1040.8047327,8000
2017,TUSCAN1A,"MULTILINESTRING ((-114.2385408692 51.1254056446, -114.2408292493 51.1253944758, -114.2427799743 51.125064779))",301.588516597,11000
2017,CRANAV2,"MULTILINESTRING ((-113.9777201598 50.879447161, -113.9773176004 50.8793612947, -113.9768730009 50.8792634494, -113.9766407169 50.8792135258, -113.9764378615 50.8791709237, -113.9762591817 50.8791316507, -113.9761232856 50.8791010444))",118.790753099,11000
2017,37STSWE,"MULTILINESTRING ((-114.1408547388 51.0077113956, -114.1405966448 51.007888756, -114.1403381404 51.0079929702, -114.139846794 51.0080696289, -114.1393699117 51.0080678526, -114.1385806541 51.0080639179, -114.1381681318 51.0080701434, -114.1377255136 51.0082607606, -114.1376141532 51.0085089194))",267.948017606,18000
2017,12AVS12,"MULTILINESTRING ((-114.0632976934 51.0414267006, -114.0608653803 51.0413575274))",170.747211488,15000
2017,CRWCHLD13,"MULTILINESTRING ((-114.115660849 51.0481137192, -114.1156243312 51.0480503903, -114.1155874278 51.0479873737, -114.115544041 51.0479134419, -114.1155085416 51.0478540351, -114.1154809787 51.047805453, -114.1154492882 51.0477498712, -114.1154105069 51.0476793572, -114.1153764027 51.0476188378, -114.1153544391 51.0475777503, -114.1153091998 51.0474971553, -114.1152578045 51.0474041541, -114.11519259 51.0472887084, -114.1150804994 51.0470855035, -114.1149729181 51.0468973823, -114.1147477934 51.0465105757, -114.1145464263 51.0461593456, -114.1144155797 51.0459087258, -114.114275163 51.0456565429, -114.1141022695 51.0453657986, -114.1139409247 51.0451109289, -114.113685674 51.0447233161, -114.1133808624 51.044274992, -114.1132144832 51.0440371922, -114.1128837648 51.0435821657, -114.1127089963 51.0433352208, -114.1126782646 51.043297222, -114.1125544884 51.0431233755, -114.1124746571 51.0430078479, -114.1123706487 51.0428542306, -114.1122939074 51.0427117324, -114.1122429993 51.0425837405))",660.735878771,107000
2017,1STE8,"MULTILINESTRING ((-114.0607954075 51.0423209914, -114.0608653803 51.0413575274))",107.286064417,23000
2017,14STNW9A,"MULTILINESTRING ((-114.0947205941 51.0574696661, -114.0947134024 51.0578272217, -114.0947266899 51.058894691, -114.0947253073 51.0596600529))",243.661880352,35000
2017,CHARLESW1,"MULTILINESTRING ((-114.115471749 51.0916143338, -114.1154156195 51.0916825938, -114.1153734464 51.0917421398, -114.1153280491 51.0918140003, -114.1152729035 51.0918940789, -114.1152307978 51.0919802998, -114.115201619 51.0920295739, -114.1151964283 51.0920604972, -114.1151684485 51.0921258724, -114.1151449103 51.0921903101, -114.1151287881 51.092259408, -114.1151200478 51.0923182305, -114.115118719 51.0923798452, -114.1151174537 51.092467599, -114.1151235263 51.0925273402, -114.1151370498 51.0926057446, -114.1151518211 51.0926645925, -114.1151608257 51.0927121938, -114.1151742729 51.0927597916, -114.1151921562 51.0928036508, -114.1152174427 51.0928475026, -114.1152486842 51.0929025506, -114.1152784334 51.0929538657, -114.1153111484 51.0930061119, -114.1153616691 51.0930714106, -114.1154077087 51.0931217765, -114.1154537429 51.0931693412, -114.1155056946 51.0932141007, -114.1155576463 51.0932588592, -114.1156377768 51.0933185271, -114.115723408 51.0933782937, -114.1157901679 51.0934211713, -114.1159028969 51.0934864072, -114.1160200811 51.0935553738, -114.1161654539 51.093642983, -114.1162959928 51.0937212709, -114.1164013106 51.0937827795, -114.1165318736 51.0938635015, -114.116582126 51.0938937367, -114.1166984752 51.0939608156, -114.1168244053 51.0940330549, -114.1170133128 51.0941457195, -114.1171830554 51.0942463424, -114.1173801814 51.0943650285, -114.1175632499 51.0944776837, -114.1176159446 51.0945337261, -114.1176755393 51.0946016909, -114.1177193091 51.0946459785, -114.1177813321 51.0947154699, -114.1178385484 51.0948017804, -114.1178799416 51.0948651787, -114.1178994432 51.0949041391, -114.1179322036 51.0949708112, -114.11795662 51.0950342257, -114.1179725179 51.0950869484, -114.1179872129 51.0951427296, -114.1179994941 51.0952030981, -114.1180093737 51.0952734061, -114.1180094982 51.0953223223, -114.1180108776 51.0953880533, -114.1180013292 51.0954484438, -114.1179965812 51.0954889578, -114.1179868411 51.0955295469, -114.1179676211 51.0956014126, -114.1179447353 51.0956633457, -114.1179097615 51.0957398128, -114.1178771676 51.0957994624, -114.1178324701 51.0958675322, -114.1177732585 51.0959516667, -114.1177236843 51.0960098051, -114.1176789326 51.0960572373, -114.1176523208 51.0960840155, -114.1176006313 51.0961300748, -114.1175098609 51.0962035415, -114.1174202888 51.0962716562, -114.1173331173 51.0963305954, -114.1172758128 51.0963661252, -114.1172277849 51.096401019, -114.1171430302 51.096456135, -114.1171139754 51.0964768008, -114.1170921761 51.0964890522, -114.1170703782 51.0965013026, -114.1170587963 51.0965083657, -114.1165447334 51.096853682))",695.294598994,7000
2017,11STNE1,"MULTILINESTRING ((-114.0364114351 51.1084714076, -114.0365067881 51.1101439568, -114.0365024833 51.1104550578, -114.0365002928 51.1105640146))",232.902107998,17000
2017,16AV/TCH7,"MULTILINESTRING ((-114.0939683616 51.0669870925, -114.0942852183 51.0669824476, -114.0947523286 51.066985495, -114.0950775971 51.0669897644, -114.0953763494 51.0670009398, -114.0955018922 51.0670039064, -114.0957643553 51.0670143112, -114.0960372336 51.0670177659, -114.0968299086 51.067017593, -114.097558851 51.0670174804, -114.0980014868 51.067015519, -114.0981191091 51.0670154473, -114.0988634443 51.067015881, -114.099364292 51.0670148954, -114.09963163 51.0670147388, -114.1002495454 51.0670151994, -114.1007604526 51.0670152753, -114.1010513262 51.067014492, -114.1018867284 51.0670132311, -114.1020927444 51.0670122396, -114.102693935 51.0670157197, -114.1031508068 51.0670176836, -114.1036068946 51.0670192867, -114.1041532473 51.0670209785, -114.1048469339 51.0670242635, -114.1056147969 51.0670318195, -114.1061864514 51.0670370937, -114.1063465736 51.067041914))",867.709491535,45000
